行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
仁寿县,四川恒荣中铁置业有限公司,黑龙滩镇大田村,其他普通商品住房用地,房地产业,6.917297,拍卖出让,70,20200.0000,下限:1.00上限:1.50,2018年12月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=57d5733b-53d3-470a-861c-5415da0c4ca0,2020-08-26 11:42:36
朝天区,广朝国储1328号宗地,曾家镇山峰村,其他商服用地,房地产业,1.652873,挂牌出让,商服40年,559.0000,下限:0.00上限:0.80,2018年12月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7c6332f2-e007-46b3-9944-545ab157f885,2020-08-26 11:42:38
朝天区,广朝国储1329号宗地,曾家山山峰村,其他商服用地,住宿和餐饮业,1.259602,挂牌出让,商服40年,448.0000,下限:0.00上限:1.00,2018年12月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d113c1bb-bb34-47bc-9b97-78541139879b,2020-08-26 11:42:41
泸县,幼儿园,县城城东档案馆西侧,科教用地,教育业,1.675500,拍卖出让,50,974.4840,下限:上限:1.00,2018年12月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d430fec1-71e8-4185-9a67-ca954ca29917,2020-08-26 11:42:44
龙马潭区,泸州临港投资集团有限公司,泸州长开区成自泸连接线南侧,其他商服用地,商务服务业,7.269100,挂牌出让,40,54518.2500,下限:1.00上限:2.50,2018年12月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e5b78f90-2156-443f-aba5-5aad3757d5c4,2020-08-26 11:42:46
大竹县,DZG221,大竹县经开区,工业用地,金属制品业,1.586200,挂牌出让,50,280.0000,下限:1.00上限:,2018年12月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f05d37d3-276e-44d1-9178-ee1a2e104c00,2020-08-26 11:42:49
盐亭县,李大祥,黄甸镇,其他普通商品住房用地,房地产业,0.025570,拍卖出让,70,20.4560,下限:1.00上限:1.80,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0dc7462b-de69-4bbf-bb62-5d0485024ffa,2020-08-26 11:42:51
平昌县,PC-2018B016,金宝新区,其他普通商品住房用地,房地产业,4.086300,拍卖出让,70,10700.0000,下限:1.00上限:2.40,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=173d81bc-cee8-44b8-b677-fc4646c1740a,2020-08-26 11:42:53
乐至县,(2017)26号地块,天池镇东郊三社、幸福村十一社,中低价位、中小套型普通商品住房用地,房地产业,2.775875,拍卖出让,70,7092.3606,下限:1.00上限:3.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=24f62731-f249-477a-b871-afb09f837b06,2020-08-26 11:42:56
乐至县,(2018)96号地块,天池镇皂角村六社,科教用地,教育业,0.667700,挂牌出让,50,350.5425,下限:0.00上限:1.20,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=55c22148-97d8-459b-9813-115c439ec543,2020-08-26 11:42:59
简阳市,厂房建设,简城街道中心村二组,工业用地,金属制品业,0.551460,挂牌出让,20,82.7000,下限:1.00上限:3.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5c67262a-b9fe-4b07-8e5e-b4a74baa17ba,2020-08-26 11:43:01
射洪县,鑫川公司商住房,射洪县太和大道北段、冻厂棚户区东,其他普通商品住房用地,房地产业,0.264176,拍卖出让,70,1156.3200,下限:1.00上限:2.40,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5cd85eb3-1d2e-40e8-af7b-938f0812d5f4,2020-08-26 11:43:04
威远县,凤凰山矸砖厂,威远县两河镇镇江村7组,工业用地,砖瓦、石材及其他建筑材料制造,1.560688,挂牌出让,50,280.9200,下限:0.60上限:0.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6c11b435-1eb8-4604-af50-b3f00856668c,2020-08-26 11:43:06
筠连县,住宅、商业用地,筠连县筠连镇城南新区,中低价位、中小套型普通商品住房用地,房地产业,1.932878,拍卖出让,70,9050.0000,下限:1.00上限:3.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7ab6d6f1-7437-4de7-bf43-9dea9ccb8aef,2020-08-26 11:43:08
乐至县,（2018）87号地块,天池镇皂角村五社、八社,批发零售用地,房地产业,1.148800,挂牌出让,40,165.4247,下限:1.00上限:1.40,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8c3c7a20-e857-4712-b82a-9ea37a3df21b,2020-08-26 11:43:12
郫县,安德镇5号地块,郫都区安德两路口社区一、六社,医卫慈善用地,卫生,0.954092,挂牌出让,50,944.5524,下限:0.00上限:2.40,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a5bb4824-0703-49ff-bcf5-130ff355a9d3,2020-08-26 11:43:15
郫县,成都市郫都区安德街道望乐社区集体、交通村三社,成都市郫都区安德街道望乐社区集体、交通村三社,其他普通商品住房用地,房地产业,2.313324,拍卖出让,70,3469.9900,下限:1.00上限:2.20,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b5f48042-acda-4ed1-9bef-9a8ad9a4d042,2020-08-26 11:43:18
平昌县,PC-2018B015,金宝新区黄滩坝,其他普通商品住房用地,房地产业,6.835420,拍卖出让,70,18600.0000,下限:1.00上限:2.70,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e36b3d6e-6f8a-4b8c-96f8-77ee215f6a0a,2020-08-26 11:43:21
简阳市,厂房建设,简城街道中心村二组,工业用地,船舶及浮动装置制造,0.363670,挂牌出让,20,54.5000,下限:1.00上限:2.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f0b5d845-1c14-493f-b381-6a6df8bf0ed8,2020-08-26 11:43:23
中江县,辑庆镇上场村8、9社挂牌出让地块,辑庆镇上场村8、9社,工业用地,印刷业和记录媒体的复制,1.000000,挂牌出让,50,84.0000,下限:1.00上限:0.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f9703e6f-9369-4e67-8a93-0b81cd78e64a,2020-08-26 11:43:26
旌阳区,职工活动场所,旌阳区柏隆镇南桂村八组,工业用地,通用设备制造业,0.114374,挂牌出让,50,23.3323,下限:0.70上限:,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a5875c9e-b66b-49d2-ac80-e3f5f611c3bd,2020-08-26 11:43:28
旌阳区,职工食堂,旌阳区柏隆镇南桂村八组,工业用地,通用设备制造业,0.109516,挂牌出让,50,22.3413,下限:0.70上限:,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b46f73cc-0b88-40a6-b214-06811a81e1ca,2020-08-26 11:43:31
泸县,房地产,玉蟾街道踏水桥半岛,其他普通商品住房用地,房地产业,6.711184,拍卖出让,70,28287.6406,下限:1.00上限:4.00,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b6e7fe81-3efb-487b-8507-58646449daa3,2020-08-26 11:43:33
旌阳区,炼油车间,旌阳区柏隆镇南桂村八组,工业用地,通用设备制造业,0.425474,挂牌出让,50,86.7967,下限:0.70上限:,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d199306e-83f6-4501-9167-d5c3b78c637d,2020-08-26 11:43:36
平昌县,PC-2018B014,金宝新区黄滩坝,其他普通商品住房用地,房地产业,6.894190,拍卖出让,70,18750.0000,下限:1.00上限:2.70,2018年12月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dbec10ec-00f8-4b2e-aed3-e6192ea950de,2020-08-26 11:43:39
仁寿县,四川仁寿鑫龙水务建设有限公司,文林镇体育广场旁,其他普通商品住房用地,其它,5.303370,拍卖出让,70,54800.0000,下限:2.00上限:2.50,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=285628b3-25c7-4cc4-b7a8-6347e009b5a4,2020-08-26 11:43:42
绵阳市本级,电子信息项目,游仙区石马镇百胜村六、七、八社,工业用地,通讯设备、计算机及其他电子设备制造业,3.335131,挂牌出让,50,2775.9659,下限:1.00上限:3.00,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2f39e0e1-ddbb-44c1-8a4b-29555e2d118c,2020-08-26 11:43:44
屏山县,商住项目,屏山县江南片区,中低价位、中小套型普通商品住房用地,零售业,4.296500,拍卖出让,70,9660.0000,下限:1.00上限:3.00,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5f268cf3-8e1e-4cbb-a3ff-85088f30d831,2020-08-26 11:43:47
仁寿县,四川仁寿鑫龙水务建设有限公司,普宁大道旁,其他普通商品住房用地,其它,2.816783,拍卖出让,70,31700.0000,下限:2.00上限:2.50,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6c5f33b6-c82a-4bd0-8edf-965e82af4999,2020-08-26 11:43:49
开江县,康力,新宁镇滨水景观一期北侧,中低价位、中小套型普通商品住房用地,房地产业,2.020279,拍卖出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40年;,8114.8367,下限:1.00上限:3.50,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7791f0cd-8e88-48e5-9e2f-95eeab4e0d95,2020-08-26 11:43:52
中江县,辑庆镇柳林村5社拍卖出让地块,辑庆镇柳林村5社,其他普通商品住房用地,房地产业,2.595234,拍卖出让,批发零售用地40年;其他普通商品住房用地70年;,11990.4400,下限:1.00上限:2.20,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a8bed0e3-3fff-4953-97c8-5afabc053f01,2020-08-26 11:43:54
屏山县,商业项目,锦屏镇,批发零售用地,零售业,0.207500,拍卖出让,40,120.0000,下限:0.00上限:0.30,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c9a62e5a-c79d-40cc-82d6-cf079eddc48a,2020-08-26 11:43:57
仁寿县,四川仁寿鑫龙水务建设有限公司,城北新城,其他普通商品住房用地,其它,5.966359,拍卖出让,70,67200.0000,下限:2.00上限:2.50,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e024e44b-7fc3-4cd7-83d4-c813108f52b8,2020-08-26 11:43:59
屏山县,商业项目,新市镇,批发零售用地,零售业,0.166000,拍卖出让,40,80.0000,下限:0.00上限:0.27,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e4abf353-07ae-42da-a645-50b52b4006fd,2020-08-26 11:44:02
广汉市,四川明锐医疗器械有限公司,南兴镇东岗村,工业用地,制造业,0.698980,挂牌出让,20,54.5204,下限:0.50上限:0.00,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e70c5b33-394f-4543-91ec-3a402f412647,2020-08-26 11:44:04
仪陇县,加油加气站用地,马鞍镇巴广渝高速连接线与国道G245交叉口西南侧（四至详见规划红线图）,批发零售用地,零售业,0.539827,拍卖出让,40,5070.6000,下限:0.00上限:0.50,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7afd0aba-8146-49e9-9a6f-d1749fe2bd49,2020-08-26 11:44:07
遂宁市本级,房地产,遂宁市经开区滨江南路南侧，机场东路东侧地块,其他普通商品住房用地,房地产业,18.982128,拍卖出让,其他普通商品住房用地70年;医卫慈善用地50年;其他商服用地40年;,42140.0400,下限:1.00上限:2.00,2018年12月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a4e0f450-d9f3-4d02-ad18-deb12f9a701a,2020-08-26 11:44:09
达县,普通商品住宅,达川区马家镇,中低价位、中小套型普通商品住房用地,房地产业,5.031189,拍卖出让,70,7697.6300,下限:1.00上限:2.80,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=48df2e4a-c969-430e-898f-99d2258437c9,2020-08-26 11:44:12
石棉县,年产30万吨石英砂项目,石棉县回隆乡竹马村,工业用地,砖瓦、石材及其他建筑材料制造,2.856232,挂牌出让,50,315.0000,下限:0.70上限:0.00,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7ac0c1fa-f9f8-47ec-8e0a-d4d39e24986f,2020-08-26 11:44:15
达县,普通商品住宅,达川区马家镇,中低价位、中小套型普通商品住房用地,房地产业,7.000000,拍卖出让,70,10331.4500,下限:1.00上限:2.80,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a7d24bd6-b8af-4d4f-82ed-81002c98a865,2020-08-26 11:44:17
平昌县,PC-2018B012,金宝新区黄滩坝,其他普通商品住房用地,房地产业,5.736970,拍卖出让,70,16000.0000,下限:1.00上限:2.50,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bbe24611-6366-4c25-907d-a81eefa18d4e,2020-08-26 11:44:20
平昌县,PC-2018B013,金宝新区黄滩坝,其他普通商品住房用地,房地产业,3.418740,拍卖出让,70,9500.0000,下限:1.00上限:2.50,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e02c8c7e-ff87-4d1c-9067-9c54428266f9,2020-08-26 11:44:23
会东县,东挂2018-12号,会东县鲹鱼河镇鱼山村八组,仓储用地,烟草制品业,0.614466,挂牌出让,50,241.0000,下限:1.14上限:1.14,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3608c308-6c09-4bee-9898-514390098480,2020-08-26 11:44:26
绵阳市本级,汽车零配件项目,游仙区小枧沟镇顺河村二、三、十社,工业用地,金属制品业,4.820209,挂牌出让,50,1870.2600,下限:1.00上限:3.00,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=63f63f81-7279-4e48-a352-9af3f773bd76,2020-08-26 11:44:29
会东县,HDGP2018-19号,会东县金江新区H地块,商务金融用地,银行业,0.268064,挂牌出让,40,440.0000,下限:上限:3.00,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=71fa2018-aee4-421f-9e65-84e29cb3f662,2020-08-26 11:44:31
绵阳市本级,高分子材料及EPE新材料项目,游仙区小枧沟镇顺河村二社,工业用地,化学原料及化学制品制造业,2.009728,挂牌出让,50,720.1500,下限:1.00上限:3.00,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d46cbfe-9d48-4180-8738-43a2a99f7279,2020-08-26 11:44:34
会东县,东挂2018-9号,会东县江西街乡江西村四组,仓储用地,烟草制品业,0.183628,挂牌出让,50,64.0000,下限:0.72上限:0.72,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a6eee382-c0cf-47cb-87d0-2813eee8ec53,2020-08-26 11:44:36
会东县,HDGP2018-16号,会东县鲹鱼河镇老街村一组,批发零售用地,零售业,0.200965,挂牌出让,40,320.0000,下限:0.30上限:0.50,2018年12月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c4133548-c1a1-434e-9b13-bb135e8b0da3,2020-08-26 11:44:39
成都市本级,美敦力（成都）高端医疗创新项目,高新区中和街道龙灯山社区13组（原红松村7社）、16组（原红松村6社）,商务金融用地,房地产业,0.833322,挂牌出让,40,2755.9625,下限:上限:1.20,2018年12月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=24c687f4-aaca-4f48-ace2-2411d6d45866,2020-08-26 11:44:42
安县,房地产开发用地,安州区花荄镇文星大道南段西侧,其他普通商品住房用地,房地产业,4.374256,拍卖出让,70,20470.3200,下限:1.00上限:2.80,2018年12月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2ab062fd-0355-4236-a0c4-3a55946b31ea,2020-08-26 11:44:44
成都市本级,天箭科技科研项目,高新区中和街道蒲草社区3组（原蒲草村12社）,商务金融用地,房地产业,1.217949,挂牌出让,40,4903.9499,下限:1.00上限:1.40,2018年12月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4735ee74-a26f-4b1a-9062-c267a2af110e,2020-08-26 11:44:46
成都市本级,新型显示OLED电子材料生产制造项目,高新西区合作街道红光村2组、10组、八圣村1组,工业用地,房地产业,1.455326,挂牌出让,20,192.1031,下限:1.00上限:3.00,2018年12月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6b467488-095c-4147-afc6-1caf6e04541b,2020-08-26 11:44:49
