行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
渠县,渠县工业园区GYY2018A02地块项目,天星镇文昌社区6组,工业用地,塑料制品业,1.668000,挂牌出让,50,500.0000,下限:1.26上限:0.00,2019年09月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f045f9ff-3fb8-4522-b101-550d0849fe8a,2020-08-26 16:44:50
绵竹市,绵阳市悦力房地产开发有限公司,绵竹市土门镇场镇,城镇住宅用地,房地产业,6.006278,拍卖出让,70,3963.9600,下限:1.00上限:2.20,2019年09月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=11e497d9-0efa-4a2f-be0d-c9d9c7c51843,2020-08-26 16:44:53
米易县,金杯半山●米易太阳谷日照半山酒店,米易县新山乡Ａ－07－01号地块,其他商服用地,住宿和餐饮业,0.595170,拍卖出让,40,400.0000,下限:0.00上限:1.00,2019年09月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d47bdb93-fe55-4607-b102-dd4ab41586ce,2020-08-26 16:44:55
新龙县,新龙县吾西新区滨江路商业街19个地块公开出让,吾西新区滨河路,其他商服用地,商务服务业,0.032000,拍卖出让,40,46.0000,下限:上限:1.84,2019年09月01日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0595c7bb-64a5-405e-b8f4-61d33e06796f,2020-08-26 16:44:58
南溪县,宜宾中卉发展股份有限公司,南溪区罗龙街道,其他商服用地,其他金融服务,2.730000,挂牌出让,40,6142.5000,下限:0.00上限:2.00,2019年08月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=909df054-f93d-4b66-9255-fd011d091a61,2020-08-26 16:45:01
南溪县,四川联龙化工股份有限公司,南溪区罗龙工业集中区,工业用地,化学原料及化学制品制造业,1.481900,挂牌出让,30,213.3936,下限:1.00上限:0.00,2019年08月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a7f1099a-6628-4fa4-8885-c2d21bb6ecb3,2020-08-26 16:45:04
南溪县,宜宾中卉发展股份有限公司,南溪区罗龙街道,其他商服用地,零售业,6.043200,挂牌出让,40,13597.2000,下限:0.00上限:2.50,2019年08月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b2a00b17-c7fe-4bcb-8dd4-97228ae25583,2020-08-26 16:45:07
岳池县,县城区YCP-2019-4号地块房地产开发项目·黄斐虎、邱红、王彬、朱继、李纯静、杨建明,岳池县广岳大道南侧与站前景观大道东侧交叉处,城镇住宅用地,房地产业,4.896119,拍卖出让,70,33100.0000,下限:1.00上限:2.50,2019年08月30日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=226b2479-5168-48e8-bbf3-cd014c6f4fa6,2020-08-26 16:45:10
剑阁县,剑阁县军民融合集中发展区工业用地项目,剑阁县军民融合集中发展区（碗泉乡白兔村）,工业用地,研究与试验发展,11.429851,挂牌出让,50,960.1100,下限:0.80上限:0.00,2019年08月30日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9413fc39-0b68-4dae-b4b3-96cbdd5f1427,2020-08-26 16:45:13
叙永县,叙永县向林镇向林社区一组商住用地,叙永县向林镇向林社区一组商住用地,城镇住宅用地,房地产业,0.183400,拍卖出让,70,185.0000,下限:1.00上限:2.50,2019年08月30日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c196d405-2886-4a74-8ed7-5c3eb5169c26,2020-08-26 16:45:16
北川羌族自治县,绵阳嘉鸿房地产开发有限公司用地项目,永昌镇61-2号地块,商务金融用地,商务服务业,1.158242,挂牌出让,40,1983.6900,下限:0.00上限:1.00,2019年08月30日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f29223e4-a144-4653-a3c1-33c0e7a64f2d,2020-08-26 16:45:19
邛崃市,临邛工业园区2018-02号地块,金六福项目以东、水井坊项目以北,工业用地,饮料制造业,23.304124,挂牌出让,0,4474.3910,下限:1.00上限:3.00,2019年08月30日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0a3128cc-8dbe-426a-a280-edb967c2eed8,2020-08-26 16:45:21
内江市本级,内地拍（2019）03号,内江新城中心区谢家河片区I2-6地块(北环路南侧、西林大道西侧),其他商服用地,商务服务业,0.720066,拍卖出让,40,2462.6257,下限:1.00上限:2.00,2019年08月29日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3d270de6-39a1-45df-8fb5-836fa0eab561,2020-08-26 16:45:24
郫县,环境可靠性综合实验室项目,郫都区德源镇寿增村五、六社,工业用地,研究与试验发展,3.556990,挂牌出让,20,551.1551,下限:1.30上限:3.00,2019年08月29日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9fe7ca0b-fe4b-4836-9ebb-d417e2b0f305,2020-08-26 16:45:27
金堂县,四川前沿生物药业有限公司,金堂县淮口镇，东临吉林东路，北临项目用地，其余临鲤鱼溪路,工业用地,医药制造业,11.130928,挂牌出让,50,2137.1379,下限:1.00上限:3.00,2019年08月29日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1be98510-5dfa-4b11-9221-ebebe240226f,2020-08-26 16:45:30
蓬安县,2019年4号地块,蓬安县抚琴大道二段旁,城镇住宅用地,房地产业,3.081500,拍卖出让,城镇住宅用地70年;其他商服用地40年;,9313.8338,下限:1.00上限:1.80,2019年08月29日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c2d0bcc2-2d53-4a7f-b02f-ab007eb3a5fa,2020-08-26 16:45:33
成都市本级,成华区龙潭街道办威灵社区3、11、12组,成华区龙潭街道办威灵社区3、11、12组,工业用地,通讯设备、计算机及其他电子设备制造业,9.132159,挂牌出让,20,8218.9440,下限:1.00上限:3.00,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=116ef31d-790f-46bd-a883-cacaeea2e365,2020-08-26 16:45:36
成都市本级,武侯区红牌楼街道办事处太平村1组挂牌项目,武侯区红牌楼街道办事处太平村1组,其他商服用地,房地产业,0.464478,挂牌出让,40,333.7425,下限:0.00上限:2.40,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=36b49b80-7f63-4400-8500-4ec67a8c38ad,2020-08-26 16:45:39
成都市本级,成华区龙潭街道办事处威灵社区7组，丛树社区5组,成华区龙潭街道办事处威灵社区7组，丛树社区5组,工业用地,印刷业和记录媒体的复制,1.000002,挂牌出让,20,900.0000,下限:1.00上限:3.00,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4da7ae61-64d8-4d59-9283-98597b994c7e,2020-08-26 16:45:41
成都市本级,青羊区黄田坝街道高坎社区2、3、4、5、6组工业,青羊区黄田坝街道高坎社区2、3、4、5、6组,工业用地,其它,16.925861,挂牌出让,20,10155.5160,下限:1.00上限:3.00,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4ec840e5-1147-4f35-97d7-90f446b5c2bf,2020-08-26 16:45:44
崇州市,眉山帛霖商贸有限责任公司,崇州市崇阳街道崇庆南路与南河路交叉口西南侧,城镇住宅用地,房地产业,2.735990,拍卖出让,70,27701.9325,下限:1.00上限:2.40,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6a5e44a4-e470-4374-baf1-865031efb701,2020-08-26 16:45:47
兴文县,空铁湖区A-1-2,兴文县空铁湖区A-01-02地块,城镇住宅用地,房地产业,4.322060,拍卖出让,70,6547.9209,下限:1.00上限:2.50,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=777473f2-f864-4eef-9472-b160f49ddae6,2020-08-26 16:45:54
成都市本级,武侯区红牌楼街道办事处太平村1组挂牌项目,武侯区红牌楼街道办事处太平村1组,其他商服用地,房地产业,0.587358,挂牌出让,40,1533.2625,下限:0.80上限:1.60,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ada9cef1-8210-4abd-8a1f-ef645282204a,2020-08-26 16:45:57
成都市本级,成华区龙潭街道办事处威灵社区10组，同仁社区9、11组,成华区龙潭街道办事处威灵社区10组，同仁社区9、11组,工业用地,商务服务业,4.099210,挂牌出让,20,2459.5240,下限:1.50上限:3.00,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d943715e-0db6-43cd-902c-7ac81feca225,2020-08-26 16:46:00
成都市本级,成华区二仙桥街道二仙片区1号项目A地块,成华区二仙桥街道二仙片区1号项目A地块,其他商服用地,房地产业,3.704917,挂牌出让,40,37174.0230,下限:1.00上限:3.00,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f1b61658-9082-48d6-b8a0-d46afbeb622c,2020-08-26 16:46:03
通川区,新建商住用地,通川区北外镇高家坝社区,城镇住宅用地,房地产业,7.195332,拍卖出让,其他商服用地40年;城镇住宅用地70年;,30328.3300,下限:1.00上限:2.80,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4c387679-e283-4e7e-b850-e69617e03be6,2020-08-26 16:46:05
兴文县,空铁湖区A-4-2,兴文县空铁湖区A-04-02地块,城镇住宅用地,房地产业,4.760813,拍卖出让,70,9712.0585,下限:1.00上限:2.50,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ac02e3ac-7a6a-4af4-8923-cb286e36517a,2020-08-26 16:46:08
兴文县,空铁湖区A-2-2,兴文县空铁湖区A-02-02地块,城镇住宅用地,房地产业,2.835960,拍卖出让,70,4594.2552,下限:1.00上限:2.50,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d84a7a9b-a8de-444e-a314-ea16f2387794,2020-08-26 16:46:11
巴中市本级,E10-04商住项目,四川巴中经济开发区时新街道园柏村E10-04宗地,城镇住宅用地,房地产业,4.139736,拍卖出让,城镇住宅用地70年;旅馆用地40年;,5092.0000,下限:1.00上限:4.00,2019年08月28日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b8df33b0-4114-4394-869e-16095f289990,2020-08-26 16:46:14
什邡市,四川兴成建科技有限公司,什邡经济开发区（北区）燕山路北段,工业用地,非金属矿物制品业,4.808660,挂牌出让,50,717.0000,下限:0.70上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=20285270-3bdf-4d08-8702-82ee861ff5c0,2020-08-26 16:46:17
什邡市,四川亚达塑业有限公司,四川什邡经济开发区（北区）燕山路,工业用地,塑料制品业,1.999999,挂牌出让,50,296.0000,下限:1.00上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=49e92d40-23df-4cac-bb1e-7b749320f1d1,2020-08-26 16:46:19
什邡市,什邡市康龙化工有限责任公司,什邡市经济开发区（北区）朝阳大道与友谊路交汇处,工业用地,化学原料及化学制品制造业,0.781307,挂牌出让,50,117.0000,下限:0.70上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6883dd6f-47e8-4284-83f9-89c5573d3518,2020-08-26 16:46:22
旌阳区,双层水冷膨胀节生产加工项目,天台山路以东、瑞兰斯机电有限公司以南,工业用地,通用设备制造业,1.723382,挂牌出让,50,351.5699,下限:0.70上限:,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6a2131d9-fce7-4b33-b1e5-cd8e4339530b,2020-08-26 16:46:25
什邡市,什邡欧塞尔生物科技有限公司,什邡市经济开发区（南区）嘉陵江西路以南,工业用地,食品制造业,3.987670,挂牌出让,50,820.0000,下限:1.00上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a53e95f0-134b-4864-ad3f-29236a9df943,2020-08-26 16:46:28
什邡市,四川什邡东润制造有限公司,四川什邡经济开发区（南区）嘉陵江路西段,工业用地,通用设备制造业,2.000000,挂牌出让,50,411.0000,下限:0.70上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ada58e6d-5619-4a51-87b1-3ed10c879919,2020-08-26 16:46:30
资中县,Ⅱ-K4-2地块,资中县城南片区凤凰岭园区（Ⅱ-K4-2地块）,城镇住宅用地,房地产业,5.712900,拍卖出让,0,14139.4275,下限:1.00上限:2.80,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6eaa3800-ebbc-47f9-be19-58149cee2a6c,2020-08-26 16:46:33
资中县,Ⅱ-K3-3地块,资中县城南片区凤凰岭园区（Ⅱ-K3-3地块）,城镇住宅用地,房地产业,5.089000,拍卖出让,0,16030.3500,下限:1.00上限:2.50,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7aaf7e1b-7e9e-4ce5-8efc-d6f61aa97d01,2020-08-26 16:46:36
资中县,Ⅱ-K5-K6-1地块,资中县城南片区凤凰岭园区（Ⅱ-K5-K6-1地块）,城镇住宅用地,房地产业,3.326500,拍卖出让,0,9680.1150,下限:1.00上限:2.50,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bd710454-1ad2-4e0f-bebb-63140879375d,2020-08-26 16:46:39
什邡市,什邡市尔普照明电器有限责任公司,四川什邡经济开发区（北区）海淀路与灵江路交汇处,工业用地,塑料制品业,2.274150,挂牌出让,50,339.0000,下限:1.00上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3441f525-c5d3-45ba-8fcd-ebef59e284d8,2020-08-26 16:46:42
江阳区,泸州城坤实业（集团）有限公司总部基地建设项目,泸州国家高新区江南科技产业园,零售商业用地,零售业,1.779300,挂牌出让,40,6805.8225,下限:1.00上限:3.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b21af7d7-e54f-4d49-a60b-9017f93da6b6,2020-08-26 16:46:44
什邡市,什邡车水呈祥物流有限公司,什邡市经济开发区（北区）朝阳大道,工业用地,木材加工及木、竹、藤、棕、草制品业,7.592250,挂牌出让,50,1117.0000,下限:0.80上限:0.00,2019年08月27日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b8fe3fa0-81a7-46fe-8444-2b5d79f6bdc7,2020-08-26 16:46:48
彭山县,眉山环天房地产开发有限公司,牧马镇,零售商业用地,房地产业,2.219644,拍卖出让,40,6900.0000,下限:0.00上限:1.80,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1c839a02-36b7-452c-b910-461e1b33ca6b,2020-08-26 16:46:51
彭山县,眉山环天房地产开发有限公司,牧马镇,零售商业用地,房地产业,0.464372,拍卖出让,40,1450.0000,下限:0.00上限:1.80,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3ebd1867-74a8-4feb-864d-c2ec19068354,2020-08-26 16:46:54
彭山县,眉山环天房地产开发有限公司,青龙镇,其他商服用地,房地产业,2.123427,拍卖出让,40,3550.0000,下限:0.00上限:2.50,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=51366908-defd-485a-840b-a96eeeabb19f,2020-08-26 16:46:56
彭山县,眉山环天房地产开发有限公司,牧马镇,零售商业用地,房地产业,3.414002,拍卖出让,40,10500.0000,下限:0.00上限:1.80,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7f986059-0c61-47dc-9b52-7f3354d426f9,2020-08-26 16:46:59
彭山县,眉山环天房地产开发有限公司,青龙镇新彭四路北侧,其他商服用地,房地产业,4.861767,拍卖出让,40,7600.0000,下限:0.00上限:2.00,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=889c9d68-7181-43f2-a32c-e4adac34330d,2020-08-26 16:47:02
蓬溪县,四川王力特防门业有限公司,上游工业园佛博苑路南侧,工业用地,家具制造业,14.421387,挂牌出让,50,1615.9104,下限:1.00上限:,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=92cde31d-a445-4910-948a-b29458b206ae,2020-08-26 16:47:05
沙湾区,年产30万吨钾长石粉料深加工生产线,沙湾区龚嘴镇刘沟村10组,工业用地,其它,1.471790,挂牌出让,50,361.0000,下限:0.70上限:1.20,2019年08月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9c664f87-460d-4790-9fc6-4c79557a4528,2020-08-26 16:47:07
